uri,citation uri,label,item category,project label,published,updated,latitude,longitude,early bce/ce,late bce/ce,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),icon,Has type,Has type [URI],Consists of,Consists of [URI],License,License [URI],Spatial Coverage [dc-terms-spatial],Spatial Coverage [dc-terms-spatial] [URI],thumbnail,Temporal Coverage,Temporal Coverage [URI],Has taxonomic identifier,Has taxonomic identifier [URI],Coverage,Coverage [URI],Has type [cidoc-crm-p2-has-type],Has type [cidoc-crm-p2-has-type] [URI],Spatial Coverage,Spatial Coverage [URI],Subject,Subject [URI],Creator,Creator [URI],References,References [URI],project href,Contributor,Contributor [URI],context href,href,BFd,BFd [oc-zoo-bfd],BT,BT [oc-zoo-bt],Bd,Bd [oc-zoo-bd],Bp,Bp [oc-zoo-bp],CD,CD [oc-zoo-cd],DC,DC [oc-zoo-dc],DD,DD [oc-zoo-dd],Dd,Dd [oc-zoo-dd-2],Dl,Dl [oc-zoo-dl],Dp,Dp [oc-zoo-dp],GL,GL [oc-zoo-gl],Ld,Ld [oc-zoo-ld],Ll,Ll [oc-zoo-ll],SD,SD [oc-zoo-sd],Wikidata
http://opencontext.org/subjects/d353a7a5-f309-43fd-05f7-0b05afb336b7,https://n2t.net/ark:/28722/k2n875w2m,16247.F10,Animal Bone,Çatalhöyük Zooarchaeology,2013-02-13T00:00:00Z,2022-10-26T03:04:53Z,37.668196,32.827191,-7400.0,-6000.0,Asia,Turkey,Çatalhöyük,Mound East,Area South,Unit 16247,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Ovis,https://www.gbif.org/species/9531221,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Sheelagh Frame,http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,https://opencontext.org/subjects/ef5dcc40-bbba-435b-5ac5-d34909850cc3,https://opencontext.org/subjects/d353a7a5-f309-43fd-05f7-0b05afb336b7,,,,,26.2,26.2,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/47099f29-3876-4aee-cf38-96598195b51a,https://n2t.net/ark:/28722/k2rx96934,16247.F11,Animal Bone,Çatalhöyük Zooarchaeology,2013-02-13T00:00:00Z,2022-10-26T03:04:53Z,37.668196,32.827191,-7400.0,-6000.0,Asia,Turkey,Çatalhöyük,Mound East,Area South,Unit 16247,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Ovis,https://www.gbif.org/species/9531221,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Sheelagh Frame,http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,https://opencontext.org/subjects/ef5dcc40-bbba-435b-5ac5-d34909850cc3,https://opencontext.org/subjects/47099f29-3876-4aee-cf38-96598195b51a,,,,,26.9,26.9,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/715b7d09-c636-46b8-a704-de576f8d686e,https://n2t.net/ark:/28722/k2td9nh82,15180.F1,Animal Bone,Çatalhöyük Zooarchaeology,2013-08-16T00:00:00Z,2022-10-26T02:42:55Z,37.666389,32.8225,-6100.0,-5700.0,Asia,Turkey,Çatalhöyük,Mound West,Trench 5,Unit 15180,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Capra,https://www.gbif.org/species/2441047,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,David Orton,http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008,https://opencontext.org/subjects/d97a7e17-e554-4ec8-a389-f388ac43be4f,https://opencontext.org/subjects/715b7d09-c636-46b8-a704-de576f8d686e,,,,,26.8,26.8,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5da62631-268a-4a95-c729-c5767126a74e,https://n2t.net/ark:/28722/k2319x04d,PC-01469,Animal Bone,Murlo,2017-10-04T02:52:57Z,2022-10-26T21:02:07Z,43.15275640672053,11.401769933873902,-700.0,-535.0,Europe,Italy,Poggio Civitate,Tesoro,Tesoro 30,"2003, ID:500",,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,Orientalizing (750 BCE - 582 BCE); Roman Imperial (31 CE - 399 CE); Archaic (580 BCE - 482 BCE),https://n2t.net/ark:/99152/p06v8w45852; https://n2t.net/ark:/99152/p06v8w43gnx; https://n2t.net/ark:/99152/p06v8w4g9dz,Ovis aries,https://www.gbif.org/species/2441110,Iron age,https://id.loc.gov/authorities/subjects/sh85068153,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,,,"Architecture; Human settlements; Subsistence economy; Archaeology; Civilization, Etruscan",https://id.loc.gov/authorities/subjects/sh85006611; https://id.loc.gov/authorities/subjects/sh85062894; https://id.loc.gov/authorities/subjects/sh85129537; https://id.loc.gov/authorities/subjects/sh85006507; https://id.loc.gov/authorities/subjects/sh85045470,Anthony Tuck,http://opencontext.org/persons/61d87033-881e-48b9-ff27-27337bbcdaa0,,,https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f,Sarah Whitcher Kansa,http://opencontext.org/persons/c1f04fdd-a829-4a04-f6b4-670ad6c580b0,https://opencontext.org/subjects/4b45d8c9-af08-4518-1e80-321d2dbdb074,https://opencontext.org/subjects/5da62631-268a-4a95-c729-c5767126a74e,,,,,,,,,,,,,,,26.2,26.2,,,,,,,,,,,13.6,13.6,
http://opencontext.org/subjects/4a42a024-a0d7-44b6-39e0-d21b7d5f718d,https://n2t.net/ark:/28722/k2z895b3g,15765.F46,Animal Bone,Çatalhöyük Zooarchaeology,2013-02-13T00:00:00Z,2022-10-26T03:02:18Z,37.668196,32.827191,-7400.0,-6000.0,Asia,Turkey,Çatalhöyük,Mound East,Area South,Unit 15765,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Capra,https://www.gbif.org/species/2441047,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Sheelagh Frame,http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,https://opencontext.org/subjects/74ab0f39-1176-4bd0-adef-90594d89bd7b,https://opencontext.org/subjects/4a42a024-a0d7-44b6-39e0-d21b7d5f718d,,,,,23.4,23.4,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/b0421029-0f12-4fec-8c4e-b3f33b77faad,https://n2t.net/ark:/28722/k22b8vm80,15174.F152,Animal Bone,Çatalhöyük Zooarchaeology,2013-08-16T00:00:00Z,2022-10-26T02:42:52Z,37.666389,32.8225,-6100.0,-5700.0,Asia,Turkey,Çatalhöyük,Mound West,Trench 5,Unit 15174,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,David Orton,http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008,https://opencontext.org/subjects/8c726256-2e14-46bf-97b2-43b35ff80b4b,https://opencontext.org/subjects/b0421029-0f12-4fec-8c4e-b3f33b77faad,,,,,26.5,26.5,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/55df8d0d-d34d-44d6-1d6d-b59d754f5631,https://n2t.net/ark:/28722/k20z73q2j,12504.F414,Animal Bone,Çatalhöyük Zooarchaeology,2013-02-13T00:00:00Z,2022-10-26T02:19:08Z,37.668196,32.827191,-7400.0,-6000.0,Asia,Turkey,Çatalhöyük,Mound East,Area South,Unit 12504,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Ovis,https://www.gbif.org/species/9531221,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Sheelagh Frame,http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,https://opencontext.org/subjects/3ef12f41-8337-48ad-394d-f92df52017ab,https://opencontext.org/subjects/55df8d0d-d34d-44d6-1d6d-b59d754f5631,,,,,25.3,25.3,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/779d2f1a-3a12-472f-8230-ae2b9a9e494a,https://n2t.net/ark:/28722/k2s759f70,14578.F7,Animal Bone,Çatalhöyük Zooarchaeology,2013-02-13T00:00:00Z,2022-10-26T02:35:56Z,37.668196,32.827191,-7400.0,-6000.0,Asia,Turkey,Çatalhöyük,Mound East,Area South,Unit 14578,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Katheryn Twiss,http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6,https://opencontext.org/subjects/842bc346-e24e-4100-48fa-8800e0d1c5e3,https://opencontext.org/subjects/779d2f1a-3a12-472f-8230-ae2b9a9e494a,,,,,26.8,26.8,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9dd6fcce-b285-4958-1bfb-9d5dc6b3555d,https://n2t.net/ark:/28722/k2jd4sj6t,12879.F15,Animal Bone,Çatalhöyük Zooarchaeology,2013-02-13T00:00:00Z,2022-10-26T02:20:45Z,37.668196,32.827191,-7400.0,-6000.0,Asia,Turkey,Çatalhöyük,Mound East,Area South,Unit 12879,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Ovis,https://www.gbif.org/species/9531221,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Nerissa Russell,http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c,https://opencontext.org/subjects/ffb62522-eea1-44cc-3603-8c4bf285abef,https://opencontext.org/subjects/9dd6fcce-b285-4958-1bfb-9d5dc6b3555d,,,,,27.4,27.4,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/a9a0428f-6d8b-41bd-7452-7644733ac3bb,https://n2t.net/ark:/28722/k2k35mp45,15174.F83,Animal Bone,Çatalhöyük Zooarchaeology,2013-08-16T00:00:00Z,2022-10-26T02:42:38Z,37.666389,32.8225,-6100.0,-5700.0,Asia,Turkey,Çatalhöyük,Mound West,Trench 5,Unit 15174,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Capra,https://www.gbif.org/species/2441047,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,David Orton,http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008,https://opencontext.org/subjects/8c726256-2e14-46bf-97b2-43b35ff80b4b,https://opencontext.org/subjects/a9a0428f-6d8b-41bd-7452-7644733ac3bb,,,,,27.1,27.1,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1388e9ea-0ac1-473d-e31d-8a53b0c7e473,https://n2t.net/ark:/28722/k2z02zj6q,18314.F7,Animal Bone,Çatalhöyük Zooarchaeology,2013-08-16T00:00:00Z,2022-10-26T04:01:39Z,37.666389,32.8225,-6100.0,-5700.0,Asia,Turkey,Çatalhöyük,Mound West,Trench 5,Unit 18314,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Capra,https://www.gbif.org/species/2441047,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,David Orton,http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008,https://opencontext.org/subjects/3a6b8ae5-0137-4017-e65c-ab68dcfd8289,https://opencontext.org/subjects/1388e9ea-0ac1-473d-e31d-8a53b0c7e473,,,,,24.4,24.4,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/99b2cd8b-efe6-4454-27e1-5d88a37ddcdc,https://n2t.net/ark:/28722/k2z892q6m,18326.F22,Animal Bone,Çatalhöyük Zooarchaeology,2013-08-16T00:00:00Z,2022-10-26T04:02:21Z,37.666389,32.8225,-6100.0,-5700.0,Asia,Turkey,Çatalhöyük,Mound West,Trench 5,Unit 18326,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Ovis,https://www.gbif.org/species/9531221,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis fused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,David Orton,http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008,https://opencontext.org/subjects/5b06bf93-ae26-455b-d837-03589cb1d7fd,https://opencontext.org/subjects/99b2cd8b-efe6-4454-27e1-5d88a37ddcdc,,,,,25.4,25.4,,,,,,,,,,,,,,,,,,,,,,,
